//X Y Z Rf Gf Bf Intensity
7817
0.10838400 0.72454900 11.12629986 0.427451 0.447059 0.501961 15.000000
-2.77855992 -0.67439097 10.69279957 0.419608 0.576471 0.713725 15.000000
-5.52955008 2.07753992 9.86548996 0.27451 0.321569 0.376471 15.000000
0.83393002 1.02735996 9.70818996 0.403922 0.329412 0.294118 15.000000
0.62667900 1.95304000 9.46294975 0.392157 0.403922 0.447059 15.000000
-5.85072994 -0.84365302 10.55910015 0.286275 0.356863 0.466667 15.000000
-1.74507999 -0.80930299 11.17749977 0.309804 0.4 0.556863 15.000000
-2.65813994 1.94161999 9.64597988 0.211765 0.266667 0.364706 15.000000
-1.28043997 1.67663002 10.70989990 0.309804 0.247059 0.258824 15.000000
-3.49554992 -0.70675200 10.55640030 0.384314 0.494118 0.647059 15.000000
-1.83548999 -0.72628301 11.11499977 0.494118 0.494118 0.501961 15.000000
1.07253003 -2.51660991 11.22290039 0.176471 0.329412 0.321569 15.000000
-1.60590005 -0.65555698 11.17459965 0.227451 0.356863 0.521569 15.000000
-1.00487995 -0.77865899 11.29720020 0.219608 0.364706 0.537255 15.000000
-4.34571981 -0.73936898 10.71280003 0.168627 0.231373 0.329412 15.000000
-6.40044022 -0.46235299 8.69799995 0.564706 0.54902 0.501961 15.000000
-2.21143007 -0.28145200 10.61279964 0.576471 0.556863 0.494118 15.000000
0.65400398 -0.31524599 9.92556953 0.447059 0.364706 0.34902 15.000000
-0.81747401 2.08632994 10.67669964 0.356863 0.376471 0.466667 15.000000
0.66648602 1.69992006 9.52245045 0.286275 0.258824 0.266667 15.000000
1.71996999 -0.28070101 10.13829994 0.458824 0.364706 0.341176 15.000000
1.55511999 -0.18336999 10.08339977 0.54902 0.47451 0.419608 15.000000
-3.31350994 -0.12073800 10.39760017 0.458824 0.447059 0.419608 15.000000
-6.65329981 1.70553005 8.20316029 0.658824 0.627451 0.541176 15.000000
-0.15123200 -0.07709740 11.23690033 0.392157 0.364706 0.34902 15.000000
-5.35104990 -0.53720897 10.33950043 0.647059 0.654902 0.611765 15.000000
-5.01730013 -0.38100201 10.44740009 0.341176 0.313725 0.356863 15.000000
-4.02149010 0.95522702 10.34519958 0.501961 0.509804 0.501961 15.000000
0.65484601 -0.15511800 9.90303993 0.439216 0.329412 0.294118 15.000000
0.74995798 -0.08548520 9.90503025 0.603922 0.619608 0.576471 15.000000
-2.36251998 2.07365990 8.95913029 0.176471 0.239216 0.321569 15.000000
-5.61643982 0.44758800 8.79948997 0.611765 0.619608 0.564706 15.000000
-4.25263023 -0.04644930 10.53890038 0.364706 0.294118 0.286275 15.000000
-3.30490994 0.24504700 10.32759953 0.392157 0.384314 0.34902 15.000000
-5.19057989 0.43196201 10.26179981 0.466667 0.494118 0.454902 15.000000
-1.43230999 1.13107002 10.78320026 0.466667 0.466667 0.458824 15.000000
-6.88951015 1.29700994 8.27777958 0.619608 0.603922 0.458824 15.000000
0.65290999 0.11886000 9.84776020 0.403922 0.329412 0.286275 15.000000
0.86055398 0.14722200 9.89056015 0.337255 0.286275 0.227451 15.000000
-2.75812006 1.11995006 10.28190041 0.2 0.266667 0.321569 15.000000
1.51970005 1.89435995 9.60702038 0.231373 0.231373 0.247059 15.000000
1.49293995 0.00964965 10.02120018 0.419608 0.321569 0.313725 15.000000
-3.30840993 -0.27437499 10.42520046 0.584314 0.627451 0.611765 15.000000
-4.95776987 0.79318500 10.22780037 0.419608 0.419608 0.403922 15.000000
1.53112996 0.89885300 9.83773041 0.376471 0.286275 0.239216 15.000000
-3.60911989 0.93989003 10.43369961 0.211765 0.176471 0.164706 15.000000
-2.80489993 -1.30260003 10.71580029 0.584314 0.603922 0.568627 15.000000
-5.77056980 0.78857601 8.57269955 0.419608 0.376471 0.403922 15.000000
-1.36302996 0.63867700 10.89589977 0.537255 0.541176 0.521569 15.000000
1.09935999 1.12454998 9.76492023 0.341176 0.392157 0.482353 15.000000
-0.06520650 -0.49407801 11.38980007 0.466667 0.486275 0.494118 15.000000
-3.30841994 0.35794899 10.30690002 0.411765 0.4 0.376471 15.000000
0.64098501 2.02377009 9.44371986 0.254902 0.27451 0.247059 15.000000
-2.20807004 0.29186800 10.51119995 0.411765 0.384314 0.364706 15.000000
0.13372600 -2.01600003 12.51039982 0.576471 0.619608 0.658824 15.000000
1.33446002 0.65855402 9.81532001 0.54902 0.541176 0.509804 15.000000
0.85449201 0.38573700 9.83913040 0.341176 0.294118 0.286275 15.000000
-2.20659995 0.40314999 10.48849964 0.482353 0.454902 0.419608 15.000000
-3.17101002 -0.68778402 10.55029964 0.411765 0.411765 0.431373 15.000000
-3.63573003 -1.94490004 11.82740021 0.266667 0.313725 0.392157 15.000000
1.47346997 1.14252996 9.78372955 0.321569 0.286275 0.329412 15.000000
-6.30813980 0.69361800 8.47047043 0.392157 0.427451 0.466667 15.000000
1.59869003 0.27228999 9.98243046 0.486275 0.458824 0.419608 15.000000
-6.87969017 0.59795803 8.42459965 0.329412 0.301961 0.301961 15.000000
-3.98589993 -1.07816005 10.78660011 0.419608 0.384314 0.376471 15.000000
-6.13187981 1.92279994 8.28324986 0.447059 0.501961 0.576471 15.000000
-6.00359011 0.61355299 8.57003975 0.4 0.329412 0.301961 15.000000
0.23540799 0.55818802 11.08209991 0.447059 0.486275 0.529412 15.000000
-0.63548601 1.13183999 10.92910004 0.447059 0.486275 0.47451 15.000000
-2.24161005 -2.16086006 12.11719990 0.576471 0.666667 0.686275 15.000000
1.53385997 0.68048102 9.89848995 0.356863 0.301961 0.286275 15.000000
-2.82865000 -1.16681004 11.06050014 0.537255 0.568627 0.592157 15.000000
1.08806002 1.21101999 9.76016998 0.129412 0.129412 0.0823529 15.000000
0.86563700 1.35374999 9.64021969 0.313725 0.301961 0.258824 15.000000
-5.01643991 1.17737997 10.15050030 0.309804 0.27451 0.266667 15.000000
-5.90207005 -0.89179099 8.78995991 0.258824 0.321569 0.458824 15.000000
1.17472994 1.12937999 9.79131985 0.309804 0.364706 0.431373 15.000000
-3.60789990 0.31073299 10.45090008 0.313725 0.309804 0.329412 15.000000
1.51734996 1.15655005 9.79940033 0.321569 0.266667 0.266667 15.000000
1.62480998 0.65275002 9.91421986 0.486275 0.411765 0.403922 15.000000
1.60829997 1.39178002 9.76327038 0.439216 0.419608 0.403922 15.000000
-1.33322001 -0.00811750 11.03929996 0.392157 0.34902 0.34902 15.000000
-6.84539986 0.76264000 8.37611961 0.384314 0.384314 0.403922 15.000000
-1.12671995 1.84449995 10.68830013 0.34902 0.384314 0.392157 15.000000
0.84563202 -0.01136230 9.90900040 0.384314 0.313725 0.34902 15.000000
-5.57809019 1.86609006 8.35247040 0.411765 0.447059 0.541176 15.000000
1.10521996 -2.17594004 11.12650013 0.156863 0.254902 0.239216 15.000000
1.26098001 1.50636995 9.73145008 0.0941176 0.101961 0.0784314 15.000000
-5.45870018 -0.25397301 10.32820034 0.301961 0.286275 0.286275 15.000000
-5.64468002 -0.79602700 8.84663010 0.392157 0.329412 0.266667 15.000000
-2.22293997 -0.46737400 10.58950043 0.321569 0.254902 0.156863 15.000000
-0.62329602 1.02963996 10.96119976 0.192157 0.219608 0.168627 15.000000
-5.69829988 -0.22776200 10.30189991 0.486275 0.494118 0.447059 15.000000
-3.67938995 0.77306902 10.46520042 0.411765 0.419608 0.392157 15.000000
1.26060998 1.66367996 9.69801044 0.0666667 0.0823529 0.0901961 15.000000
-0.94462502 -0.39539900 11.09990025 0.54902 0.529412 0.458824 15.000000
-6.77799988 -0.08206220 8.54689026 0.509804 0.509804 0.486275 15.000000
-6.70159006 1.65636003 8.20005989 0.313725 0.329412 0.364706 15.000000
-5.13987017 0.90428901 10.18509960 0.286275 0.329412 0.294118 15.000000
-1.93351996 -2.37947989 12.61970043 0.984314 1 0.992157 15.000000
-6.06408978 1.03429997 8.47284985 0.603922 0.6 0.576471 15.000000
-4.22634983 -0.30829901 10.57680035 0.482353 0.494118 0.466667 15.000000
-2.10545993 1.79991996 10.20619965 0.294118 0.321569 0.321569 15.000000
-5.86841011 0.70769501 8.56542015 0.329412 0.301961 0.282353 15.000000
-6.88908005 0.80572200 8.37557030 0.521569 0.576471 0.529412 15.000000
-1.21301997 0.35359001 10.99400043 0.34902 0.337255 0.294118 15.000000
1.53096998 0.70584399 9.88943958 0.329412 0.282353 0.282353 15.000000
-2.47443008 1.33700001 10.23919964 0.529412 0.513725 0.509804 15.000000
-5.58709002 1.77335000 8.37576962 0.392157 0.427451 0.454902 15.000000
-2.25530005 -1.70849001 12.02750015 0.384314 0.419608 0.513725 15.000000
-2.86557007 -0.61129999 10.65590000 0.239216 0.364706 0.521569 15.000000
0.75261402 2.17146993 9.41203976 0.368627 0.4 0.509804 15.000000
-2.68722010 -0.61294699 10.66189957 0.227451 0.364706 0.529412 15.000000
-1.10810006 -0.58738101 11.21240044 0.576471 0.568627 0.564706 15.000000
-4.39588022 1.56615996 10.18010044 0.286275 0.301961 0.341176 15.000000
-5.07073021 -0.36115801 10.44849968 0.321569 0.301961 0.286275 15.000000
-2.23812008 0.21511000 10.51099968 0.576471 0.576471 0.529412 15.000000
-1.36627996 1.19705999 10.79039955 0.239216 0.239216 0.27451 15.000000
-1.29235005 -0.25935900 11.10229969 0.419608 0.34902 0.309804 15.000000
-0.48035201 1.85812998 10.80290031 0.247059 0.239216 0.282353 15.000000
-3.99163008 -0.01255260 10.72500038 0.309804 0.337255 0.439216 15.000000
-6.85860014 -0.22526801 8.58275986 0.309804 0.321569 0.356863 15.000000
1.47126997 1.55053997 9.68690014 0.458824 0.482353 0.458824 15.000000
-4.52108002 -0.75278002 10.64140034 0.54902 0.619608 0.631373 15.000000
-6.65314007 -0.22373700 8.62602043 0.309804 0.309804 0.34902 15.000000
-6.48646021 -1.30278003 8.88086033 0.584314 0.592157 0.592157 15.000000
-1.37709999 -1.17706001 11.70499992 0.266667 0.364706 0.501961 15.000000
-4.25795984 -0.28414401 10.57909966 0.309804 0.294118 0.356863 15.000000
-5.98203993 -0.19621700 8.72535992 0.27451 0.266667 0.282353 15.000000
-3.59633994 1.43482006 10.22309971 0.258824 0.254902 0.321569 15.000000
-2.54245996 -0.66213000 10.65380001 0.576471 0.603922 0.611765 15.000000
-3.13234997 1.30429995 10.06130028 0.501961 0.556863 0.592157 15.000000
-4.82875013 -0.38896099 10.48540020 0.529412 0.509804 0.427451 15.000000
-3.66522002 0.10388200 10.60039997 0.509804 0.521569 0.529412 15.000000
-5.98643017 -0.19898599 8.72957039 0.27451 0.266667 0.282353 15.000000
-0.73823297 -0.39538100 11.13469982 0.494118 0.494118 0.447059 15.000000
-4.18405008 0.22673699 10.46689987 0.541176 0.576471 0.576471 15.000000
-5.25564003 -0.00071060 10.33500004 0.541176 0.54902 0.54902 15.000000
-5.98547983 -0.04351870 8.70053005 0.321569 0.301961 0.286275 15.000000
-5.77268982 -0.03971500 8.73460960 0.368627 0.313725 0.309804 15.000000
-0.69922400 0.00768681 11.13119984 0.494118 0.482353 0.447059 15.000000
-3.70264006 0.15677600 10.58940029 0.501961 0.509804 0.486275 15.000000
1.19605994 0.33852601 9.96767998 0.101961 0.14902 0.258824 15.000000
-5.86178017 1.40043998 8.43863964 0.239216 0.219608 0.176471 15.000000
-3.58902001 -1.76753998 11.80280018 0.513725 0.584314 0.682353 15.000000
-0.05265460 2.08941007 10.83209991 0.313725 0.337255 0.4 15.000000
-4.46446991 0.05460570 10.45549965 0.513725 0.509804 0.501961 15.000000
0.94954997 -0.08558530 9.95353031 0.584314 0.564706 0.513725 15.000000
-3.15591002 -0.42325801 10.45849991 0.501961 0.47451 0.419608 15.000000
-2.70882010 2.09177995 8.70516968 0.2 0.27451 0.294118 15.000000
0.00193273 2.16722012 10.82100010 0.227451 0.258824 0.294118 15.000000
-6.74916983 0.03009620 8.55420017 0.529412 0.541176 0.513725 15.000000
0.28820199 2.14856005 10.42619991 0.329412 0.411765 0.494118 15.000000
-2.60535002 1.67329001 10.23410034 0.309804 0.286275 0.27451 15.000000
-6.04734993 -1.66577995 9.38475990 0.568627 0.67451 0.811765 15.000000
-2.68312001 -2.10409999 11.97929955 0.294118 0.34902 0.494118 15.000000
-5.01772022 1.02646995 10.18010044 0.301961 0.294118 0.301961 15.000000
-6.94371986 1.68304002 8.16180992 0.603922 0.576471 0.509804 15.000000
-6.74957991 0.02836150 8.55568027 0.529412 0.541176 0.513725 15.000000
-5.38358021 -2.58780003 12.02519989 0.341176 0.384314 0.627451 15.000000
-2.22515011 -1.78109002 12.06260014 0.584314 0.619608 0.611765 15.000000
-6.34879017 0.54587799 8.53699970 0.529412 0.521569 0.454902 15.000000
-2.85874009 0.16548499 10.52709961 0.231373 0.309804 0.419608 15.000000
-2.21237993 0.16881600 10.53969955 0.411765 0.4 0.364706 15.000000
-3.34253001 -1.63196003 11.40260029 0.211765 0.329412 0.521569 15.000000
-6.01917982 1.34028995 8.41222000 0.529412 0.509804 0.494118 15.000000
-0.69077897 0.16472501 11.11009979 0.513725 0.501961 0.466667 15.000000
-5.19678020 0.07446570 10.34029961 0.419608 0.411765 0.364706 15.000000
-2.68901992 0.33941901 10.52050018 0.219608 0.309804 0.411765 15.000000
-0.91382301 0.49072701 10.91730022 0.384314 0.458824 0.521569 15.000000
-3.10746002 -0.17637999 10.44470024 0.537255 0.541176 0.556863 15.000000
1.36973000 -1.09212005 10.24979973 0.501961 0.466667 0.431373 15.000000
-4.00724983 -0.01454100 10.65600014 0.219608 0.337255 0.466667 15.000000
-6.74751997 0.83514798 8.38453007 0.537255 0.556863 0.529412 15.000000
-4.71283007 0.05603180 10.49660015 0.4 0.521569 0.631373 15.000000
-1.81927001 -0.84879398 11.12339973 0.447059 0.466667 0.439216 15.000000
-5.87317991 0.50898302 8.61900997 0.258824 0.266667 0.27451 15.000000
-3.04092002 0.91665101 10.16250038 0.403922 0.356863 0.301961 15.000000
-4.57855988 1.59353995 8.89412975 0.184314 0.211765 0.247059 15.000000
-1.20650995 1.33288002 10.79170036 0.321569 0.309804 0.329412 15.000000
-0.04950890 1.03639996 11.01490021 0.286275 0.286275 0.258824 15.000000
-0.51944798 0.66232097 11.05510044 0.247059 0.227451 0.211765 15.000000
0.65647101 0.96469599 9.67319965 0.411765 0.313725 0.309804 15.000000
-3.77267003 -0.85214901 10.79479980 0.611765 0.639216 0.611765 15.000000
1.15316999 2.22498989 9.46578979 0.176471 0.266667 0.294118 15.000000
-6.04149008 0.47648001 8.57833004 0.54902 0.576471 0.537255 15.000000
-3.11350012 -2.87734008 12.40789986 0.184314 0.239216 0.384314 15.000000
1.26072001 1.02188003 9.82641029 0.0941176 0.121569 0.0901961 15.000000
-6.92165995 0.73678100 8.37125015 0.556863 0.6 0.537255 15.000000
1.15698004 -0.35331899 10.01119995 0.403922 0.34902 0.258824 15.000000
1.26048994 1.02300000 9.82649040 0.0941176 0.121569 0.0901961 15.000000
-5.33498001 -0.60672998 10.36900043 0.364706 0.411765 0.458824 15.000000
-6.94559002 -0.85467303 8.61472034 0.603922 0.619608 0.576471 15.000000
-5.62737989 0.04396800 10.26229954 0.521569 0.521569 0.501961 15.000000
-6.64146996 1.08069003 8.36007977 0.411765 0.341176 0.341176 15.000000
-6.64074993 1.07981002 8.35739994 0.411765 0.341176 0.341176 15.000000
-5.86677980 1.18912995 8.47031975 0.537255 0.501961 0.466667 15.000000
-5.59297991 1.82903004 8.31807041 0.447059 0.486275 0.556863 15.000000
-4.71140003 -0.28223500 10.49489975 0.411765 0.431373 0.47451 15.000000
-1.38621998 -1.15294003 11.73970032 0.176471 0.258824 0.364706 15.000000
0.85818201 1.28297997 9.65655994 0.34902 0.294118 0.258824 15.000000
-5.52167988 -2.13713002 11.75679970 0.913725 0.992157 1 15.000000
0.84964001 1.43832004 9.61872959 0.309804 0.258824 0.227451 15.000000
0.99982297 0.05412280 9.92086029 0.54902 0.54902 0.556863 15.000000
-6.02672005 0.08903260 8.67243958 0.286275 0.258824 0.301961 15.000000
-6.39041996 -0.85806102 8.69983959 0.576471 0.529412 0.454902 15.000000
1.08857000 1.65535998 9.64993000 0.0784314 0.121569 0.0784314 15.000000
-1.24374998 1.14858997 10.82569981 0.258824 0.239216 0.258824 15.000000
0.70671600 1.77847004 9.49361992 0.447059 0.47451 0.454902 15.000000
1.39679003 -0.08382220 10.02449989 0.513725 0.509804 0.47451 15.000000
-5.60964012 -0.69316101 9.60297966 0.67451 0.67451 0.658824 15.000000
-4.19437981 -1.92453003 11.86880016 0.294118 0.368627 0.466667 15.000000
1.35019004 -0.85048300 10.18630028 0.537255 0.564706 0.529412 15.000000
-3.79844999 2.06246996 10.16919994 0.266667 0.321569 0.376471 15.000000
0.40794000 0.26980001 10.03929996 0.501961 0.501961 0.486275 15.000000
-0.89371198 -0.05859650 11.11030006 0.368627 0.376471 0.337255 15.000000
-2.21249008 -0.65713698 10.75199986 0.156863 0.203922 0.294118 15.000000
-5.43900013 0.90378398 10.08520031 0.419608 0.419608 0.458824 15.000000
1.91771996 -0.77193201 10.27390003 0.756863 0.901961 0.992157 15.000000
1.42272997 0.42711800 9.92374039 0.513725 0.521569 0.458824 15.000000
-0.66259402 -0.20284800 11.19110012 0.509804 0.529412 0.521569 15.000000
-6.08684015 -0.28920501 8.73464012 0.541176 0.537255 0.537255 15.000000
-5.07112980 -0.13440900 10.39630032 0.294118 0.266667 0.254902 15.000000
-5.26595020 -0.90539497 10.58740044 0.403922 0.403922 0.419608 15.000000
1.54409003 -0.03639210 10.04430008 0.364706 0.337255 0.301961 15.000000
-3.45222998 -0.49855900 10.36989975 0.627451 0.631373 0.611765 15.000000
-5.07112980 -0.13440900 10.39630032 0.294118 0.266667 0.254902 15.000000
0.89950502 1.41884995 9.63296986 0.27451 0.239216 0.164706 15.000000
-1.37870002 0.83730400 10.85239983 0.494118 0.494118 0.458824 15.000000
1.43788004 0.84127200 9.84158039 0.556863 0.513725 0.439216 15.000000
-4.46935987 -0.10084300 10.48690033 0.494118 0.486275 0.458824 15.000000
-2.66767001 -0.02458940 10.52420044 0.231373 0.294118 0.419608 15.000000
-1.14409006 -0.00441606 11.06099987 0.494118 0.494118 0.458824 15.000000
-1.28708005 0.84981799 10.87300014 0.286275 0.258824 0.266667 15.000000
1.62746000 -0.52947098 10.14210033 0.556863 0.501961 0.364706 15.000000
1.39549994 -0.20654300 10.03160000 0.509804 0.486275 0.427451 15.000000
-5.62211990 0.25705901 8.96385956 0.439216 0.47451 0.466667 15.000000
-6.07898998 0.18627200 8.63138008 0.576471 0.568627 0.556863 15.000000
-5.95823002 0.15504800 8.67765045 0.341176 0.329412 0.329412 15.000000
-1.42979002 1.60842001 10.68970013 0.447059 0.439216 0.439216 15.000000
-4.32627010 0.47807401 10.40509987 0.258824 0.231373 0.258824 15.000000
-6.85720015 -0.69733697 8.68418026 0.439216 0.458824 0.482353 15.000000
-0.69357997 0.50078601 11.04039955 0.47451 0.447059 0.419608 15.000000
0.93745798 0.41374600 9.83911991 0.584314 0.54902 0.521569 15.000000
-4.45800018 0.54700297 10.37170029 0.494118 0.501961 0.47451 15.000000
-6.25043011 0.31905600 8.53586006 0.521569 0.529412 0.494118 15.000000
-0.55642802 2.06205010 10.28419971 0.294118 0.301961 0.356863 15.000000
-0.62756699 0.61609203 11.03250027 0.54902 0.537255 0.501961 15.000000
-4.32448006 0.78290403 10.35239983 0.286275 0.266667 0.258824 15.000000
-3.27812004 0.65311599 10.11709976 0.337255 0.321569 0.286275 15.000000
-1.48895001 -0.94324100 11.18239975 0.458824 0.439216 0.411765 15.000000
-0.72074199 -1.94044006 12.55659962 0.403922 0.458824 0.521569 15.000000
-3.27517009 -0.79899299 10.67510033 0.14902 0.203922 0.282353 15.000000
-4.88769007 0.76831001 10.21739960 0.411765 0.466667 0.466667 15.000000
-2.38730001 0.66787499 10.23970032 0.466667 0.439216 0.419608 15.000000
-2.20962000 0.68751299 10.31760025 0.34902 0.309804 0.266667 15.000000
-5.23117018 -0.78711200 10.63549995 0.301961 0.364706 0.466667 15.000000
-2.60537004 -0.07750650 10.54790020 0.266667 0.258824 0.203922 15.000000
1.30993998 0.34369999 9.98904037 0.309804 0.427451 0.494118 15.000000
-1.01418996 0.64983201 10.94629955 0.258824 0.294118 0.337255 15.000000
-4.18275976 0.83916497 10.35120010 0.301961 0.301961 0.337255 15.000000
-0.65340298 0.69628400 11.00850010 0.501961 0.494118 0.458824 15.000000
-1.99874997 0.27065000 10.88350010 0.286275 0.27451 0.258824 15.000000
-6.64407015 0.92246300 8.39369965 0.321569 0.286275 0.27451 15.000000
-1.36889005 1.75601995 10.66979980 0.411765 0.447059 0.486275 15.000000
-0.18500900 1.99892998 10.92380047 0.247059 0.309804 0.4 15.000000
1.39017999 1.22555995 9.76622963 0.482353 0.447059 0.376471 15.000000
2.55437994 0.28380001 9.87121010 0.219608 0.219608 0.647059 15.000000
1.58001995 0.43548599 9.95022964 0.247059 0.258824 0.211765 15.000000
-4.68246984 0.13980600 10.49670029 0.219608 0.301961 0.4 15.000000
-6.64512014 1.23486996 8.32483006 0.356863 0.286275 0.282353 15.000000
-5.80110979 -0.27467901 8.78188992 0.403922 0.419608 0.466667 15.000000
-5.96935987 1.24827003 8.44575024 0.27451 0.247059 0.211765 15.000000
-5.77400017 1.25996006 8.47196007 0.337255 0.282353 0.266667 15.000000
0.95987898 1.37433004 9.64846992 0.458824 0.439216 0.411765 15.000000
